date,description,keywords,title,url
2019-07-21,Omission of Chinese firm’s role in building 5G networks will reopen divisions among ministers,"Huawei,Telecoms,Technology,5G,Theresa May,Boris Johnson,UK news,Huawei,Telecoms,Technology,5G,Theresa May,Boris Johnson,UK news",Government telecoms review to soft-pedal on Huawei | Technology | The Guardian,http://www.theguardian.com/technology/2019/jul/21/huawei-uk-government-telecoms-review-soft-pedal-5g
2019-07-20,The Northern Irish actor on directing Beckett – and the extraordinary impact of Jed Mercurio’s cop thriller,"Culture,Samuel Beckett,Line of Duty,Stage,Northern Ireland,Theatre,Drama,Television,Culture,Samuel Beckett,Line of Duty,Stage,Northern Ireland,Theatre,Drama,Television","Adrian Dunbar: ‘In the Line of Duty drinking game, if I say fella, you take a gulp’ | Culture | The Guardian",http://www.theguardian.com/culture/2019/jul/20/adrian-dunbar-interview-line-of-duty-happy-days-beckett-festival
2019-06-21,We spent two weeks with a 5G phone to find out if it really lives up to the hype,"5G,EE,Smartphones,Mobile phones,Technology,Business,Telecoms,UK news,5G,EE,Smartphones,Mobile phones,Technology,Business,Telecoms,UK news",5G finally launches in the UK – but is it really worth it? | Technology | The Guardian,http://www.theguardian.com/technology/2019/jun/21/5g-finally-launches-in-the-uk-but-is-it-really-worth-it
2019-06-21,"The Big Apple has long had an infatuation with flying over the city, but there’s a risk in choosing the air over driving congested streets","Uber,New York,US news,Uber,New York,US news",Only in New York: the services offering helicopter rides to the wealthy | Technology | The Guardian,http://www.theguardian.com/technology/2019/jun/20/new-york-helicopter-ride-services-wealthy-uber-risk
2019-05-21,"Top executive says dispute is about trade, not security, as US temporarily eases some restrictions to avoid hurting US companies","Huawei,China,World news,Donald Trump,US news,Technology,Huawei,China,World news,Donald Trump,US news,Technology","US ban on Huawei a ‘cynically timed’ blow in escalating trade war, says firm | Technology | The Guardian",http://www.theguardian.com/technology/2019/may/20/trump-us-ban-huawei-google-trade-war
2019-05-21,"Announcement comes after Guardian revealed Google gave $150,000 in free ads to opaque anti-abortion group","Google,Abortion,Advertising,Women,US news,Google,Abortion,Advertising,Women,US news",Google changes policy to block misleading ads for anti-abortion groups | Technology | The Guardian,http://www.theguardian.com/technology/2019/may/20/google-changes-policy-to-block-misleading-abortion-clinic-ads
2019-05-21,Ren Zhengfei says firm is fully prepared to face US bans and that 5G plans will be unaffected,"Huawei,China,US news,Asia Pacific,Technology,World news,Donald Trump,International trade,Global economy,Business,Economics,Huawei,China,US news,Asia Pacific,Technology,World news,Donald Trump,International trade,Global economy,Business","'There will be conflict': US has underestimated Huawei, says founder | Technology | The Guardian",http://www.theguardian.com/technology/2019/may/21/there-will-be-conflict-huawei-founder-says-us-underestimates-companys-strength
2019-05-21,Adam Koszary’s tweet of giant sheep went viral last year and Musk adopted image and description for his Twitter profile,"Tesla,Business,UK news,Elon Musk,Tesla,Business,UK news,Elon Musk",Elon Musk hires man behind 'absolute unit' sheep meme to run Tesla's social media | Technology | The Guardian,http://www.theguardian.com/technology/2019/may/21/elon-musk-tesla-social-media-absolute-unit-meme
2019-06-21,Customers urged to stop using limited number of machines sold between 2015 and 2017,"Apple,Laptops,Product recalls,Computing,Technology,Consumer affairs,Consumer rights,Business,Money,UK news,World news,Apple,Laptops,Product recalls,Computing,Technology,Consumer affairs,Consumer rights,Business,Money,UK news",Apple recalls 15in MacBook Pro laptops over battery fire risk | Technology | The Guardian,http://www.theguardian.com/technology/2019/jun/21/apple-recalls-15-inch-macbook-pro-laptops-battery-fire-risk
2019-06-21,Chris Hughes says involvement of private companies is threat to autonomy of nation states,"Facebook,Cryptocurrencies,E-commerce,Regulators,Business,Internet,Media,Social networking,Technology,Currencies,World news,Facebook,Cryptocurrencies,E-commerce,Regulators,Business,Internet,Media,Social networking,Technology,Currencies",Facebook co-founder: Libra currency could give firms excess power | Technology | The Guardian,http://www.theguardian.com/technology/2019/jun/21/facebook-co-founder-warns-against-libra-cryptocurrency
2019-05-21,Huawei announces cut-price premium phones with quad cameras and top-end chips,"Huawei,Smartphones,Mobile phones,Technology,Android,Huawei,Smartphones,Mobile phones,Technology,Android",Honor 20: Huawei Android phone launch defies Donald Trump | Technology | The Guardian,http://www.theguardian.com/technology/2019/may/21/honor-20-launch-huawei-quad-camera-phone
2019-05-21,"Ed Bridges, from Cardiff, says ‘intrusive’ technology is used on thousands of people","Facial recognition,Biometrics,Police,Wales,South Wales Police,Data protection,UK news,Privacy,Facial recognition,Biometrics,Police,Wales,South Wales Police,Data protection,UK news,Privacy",Office worker launches UK's first police facial recognition legal action | Technology | The Guardian,http://www.theguardian.com/technology/2019/may/21/office-worker-launches-uks-first-police-facial-recognition-legal-action
2019-05-22,"Female-voiced tech often gives submissive responses to queries, Unesco report finds","Smart speakers,Technology,Apple,Amazon Alexa,Computing,Women,Gender,Inequality,Unesco,Smart speakers,Technology,Apple,Amazon Alexa,Computing,Women,Gender,Inequality,Unesco","Digital assistants like Siri and Alexa entrench gender biases, says UN | Technology | The Guardian",http://www.theguardian.com/technology/2019/may/22/digital-voice-assistants-siri-alexa-gender-biases-unesco-says
2019-07-22,Expert says growing awareness and antibiotic resistance are among factors in increase,"Health,Antibiotics,Society,UK news,Health,Antibiotics,Society,UK news",Sepsis admissions in England more than double in three years | Society | The Guardian,http://www.theguardian.com/society/2019/jul/22/sepsis-admissions-in-england-more-than-double-in-three-years
2019-06-22,"BMA says NHS needs 10,000 more beds to meet needs of ageing and growing population","Hospitals,NHS,Health,Society,UK news,Hospitals,NHS,Health,Society,UK news",NHS hospitals using temporary 'escalation beds' all year round | Society | The Guardian,http://www.theguardian.com/society/2019/jun/22/nhs-hospitals-using-temporary-escalation-beds-all-year-round
2019-06-21,International Labour Organization adopts treaty designed to establish global standards on workplace violence and harassment,"Women's rights and gender equality,Employment,Global development,Sexual harassment,World news,Women's rights and gender equality,Employment,Global development,Sexual harassment,World news",Move to end sexual harassment at work hailed as 'milestone for women's rights' | Global development | The Guardian,http://www.theguardian.com/global-development/2019/jun/21/move-to-end-sexual-harassment-at-work-hailed-as-milestone-for-womens-rights-international-labour-organization
2019-06-21,Deputy grand imam of al-Azhar calls for marriage based on mutual consent with minimum age set at 18,"Women's rights and gender equality,Global development,Child marriage,Reproductive rights (developing countries),Society,Female genital mutilation (FGM),Health,Health & wellbeing,Women,Life and style,Women's rights and gender equality,Global development,Child marriage,Reproductive rights (developing countries),Society,Female genital mutilation (FGM),Health,Health & wellbeing,Women,Life and style",Senior Islamic cleric issues fatwa against child marriage | Global development | The Guardian,http://www.theguardian.com/global-development/2019/jun/21/senior-islamic-cleric-issues-fatwa-against-child-marriage
2019-06-21,"In a multicultural city, soccer gives children like my daughter a common ground","Cities,Melbourne,Australia news,Football,Sport,World news,Young people,Society,Cities,Melbourne,Australia news,Football,Sport,World news,Young people,Society",'At least she's not on Fortnite': how soccer unites Melbourne's kids | Cities | The Guardian,http://www.theguardian.com/cities/2019/jun/21/at-least-shes-not-on-fortnite-how-soccer-unites-melbournes-kids
2019-06-21,"The new Musicity app provides a series of compositions for the Bankside walking route, which can only be heard at the locations that inspired them","Cities,London,Music,Culture,Walking,Life and style,UK news,Cities,London,Music,Culture,Walking,Life and style,UK news",‘A playground for music’: London’s Low Line gets a soundtrack | Cities | The Guardian,http://www.theguardian.com/cities/2019/jun/21/connection-to-the-streets-secrets-sounds-london-low-line
2019-05-21,British children spend half the time their parents did playing in the street. But some campaigners are fighting back against a culture that is keeping kids from exercising their right to play,"Cities,Children,Health & wellbeing,Green space,Cities,Children,Health & wellbeing,Green space",Children are stuck inside more than ever – how can we give them back their freedom? | Cities | The Guardian,http://www.theguardian.com/cities/2019/may/21/how-can-we-get-our-children-playing-outside-again
2019-05-21,"As MPs thank Jeremy Hunt for his efforts in securing peace in the war-torn country, the UK’s attempts to justify its weapons sales are ever more absurd","Conflict and arms,Global development,Yemen,Middle East and North Africa,World news,UK news,Conflict and arms,Global development,Yemen,Middle East and North Africa,World news,UK news",UK arms exports are still playing a central role in Yemen’s humanitarian crisis | Anna Stavrianakis | Global development | The Guardian,http://www.theguardian.com/global-development/2019/may/21/mps-thanking-jeremy-hunt-efforts-peace-in-yemen
2019-05-21,Southern African countries to appeal to watchdog for permission to sell stockpiled ivory worth more than £230m,"Global development,Zimbabwe,Endangered species,Botswana,Namibia,Africa,World news,Conservation,Environment,Animals,Wildlife,Global development,Zimbabwe,Endangered species,Botswana,Namibia,Africa,World news,Conservation,Environment,Animals","Raw ivory sales: Zimbabwe, Botswana and Namibia call for end to ban | Global development | The Guardian",http://www.theguardian.com/global-development/2019/may/21/raw-ivory-sales-zimbabwe-botswana-and-namibia-call-for-end-to-ban
2019-05-22,"EE is to be first next-generation mobile network in UK, going live in six cities on 30 May","Huawei,EE,Vodafone,BT,5G,4G,Mobile phones,Technology,Telecommunications industry,Business,UK news,Telecoms,Huawei,EE,Vodafone,BT,5G,4G,Mobile phones,Technology,Telecommunications industry,Business",EE and Vodafone drop Huawei phones from 5G network launch | Technology | The Guardian,http://www.theguardian.com/business/2019/may/22/ee-drops-huawei-phones-from-5g-network-launch-lineup
2019-05-21,Federal prosecutors say complaint presents ‘worrying evidence’ of sexual harassment and discrimination,"Global development,McDonald's,Brazil,#MeToo movement,Americas,Business,Food & drink industry,World news,Global development,McDonald's,Brazil,#MeToo movement,Americas,Business,Food & drink industry,World news",McDonald's investigated over racism and harassment claims in Brazil | Global development | The Guardian,http://www.theguardian.com/global-development/2019/may/21/mcdonalds-claims-racism-sexual-harassment-brazil
2019-05-22,"Adam Koszary’s ‘absolute unit’ sheep led to a job at Tesla, but his new boss, Elon Musk, has had less social media success – with one missive landing him in court","Twitter,Elon Musk,Blogging,Internet,Media,Technology,Twitter,Elon Musk,Blogging,Internet,Media,Technology",How far can a viral tweet get you? Be careful what you wish for | Technology | The Guardian,http://www.theguardian.com/technology/shortcuts/2019/may/22/how-far-can-a-viral-tweet-get-you-be-careful-what-you-wish-for
2019-07-21,Some tips for sleeping…,"Design,Art and design,Culture,Design,Art and design,Culture",Simone Lia on how to survive long haul flights | Culture | The Guardian,http://www.theguardian.com/culture/ng-interactive/2019/jul/21/simone-lia-on-how-to-survive-long-haul-flights
2019-07-21,"The climate activist answers questions from famous supporters and Observer readers, with an introduction by Ali Smith","Greta Thunberg,Climate change,Activism,Climate change,Protest,Science,Environment,World news,Culture,Greta Thunberg,Climate change,Activism,Climate change,Protest,Science,Environment,World news,Culture",Greta Thunberg: ‘They see us as a threat because we’re having an impact’ | Culture | The Guardian,http://www.theguardian.com/culture/2019/jul/21/great-thunberg-you-ask-the-questions-see-us-as-a-threat
2019-07-21,"The GameFace comedian on podcast therapy, her favourite coffee house and the genius of Katherine Ryan","Culture,Comedy,Film,Podcasts,Coffee,Art,Culture,Comedy,Film,Podcasts,Coffee,Art",On my radar: Roisin Conaty’s cultural highlights | Culture | The Guardian,http://www.theguardian.com/culture/2019/jul/21/on-my-radar-roisin-conaty-cultural-highlights
2019-06-22,"From the Oculus Quest and Valve’s pricey Vive Pro to Nintendo’s family-friendly kits, a guide to what’s on offer in the world of virtual reality","Virtual reality,Oculus,PlayStation 4,Nintendo,Nintendo Switch,Games,Technology,Virtual reality,Oculus,PlayStation 4,Nintendo,Nintendo Switch,Games,Technology",Five of the best VR headsets | Technology | The Guardian,http://www.theguardian.com/technology/2019/jun/22/five-best-vr-headsets-oculus-quest-rift-s-htc-vive-pro-playstation-nintendo-labo-switch
2019-07-22,Telecom giant announces plan amid diplomatic crisis between Canada and China over detention of executive,"Huawei,Canada,China,Americas,World news,Technology,Huawei,Canada,China,Americas,World news,Technology",Huawei plans to deploy high-speed internet to Canada’s remote regions | Technology | The Guardian,http://www.theguardian.com/technology/2019/jul/22/huawei-plans-to-deploy-high-speed-internet-to-canadas-remote-regions
2019-05-22,South Wales force defends use of technology after office worker claims rights breach,"Facial recognition,Biometrics,Police,South Wales Police,Wales,Data protection,Privacy,Human rights,Law,Technology,UK news,Facial recognition,Biometrics,Police,South Wales Police,Wales,Data protection,Privacy,Human rights,Law,Technology","Facial recognition tech prevents crime, police tell UK privacy case | Technology | The Guardian",http://www.theguardian.com/technology/2019/may/22/facial-recognition-prevents-crime-police-tell-uk-privacy-case
2019-07-22,"Jordan Erica Webber talks to Laura Hudson, who wrote about video game producers making games that present players with situations where a character might choose to have an abortion. She also chats to Mary Flanagan of Tiltfactor about the potential impact games can have on changing opinions","Technology,Abortion,Technology,Abortion",Gaming for abortion rights: Chips with Everything podcast | Technology | The Guardian,http://www.theguardian.com/technology/audio/2019/jul/22/gaming-for-abortion-rights-chips-with-everything-podcast
2019-07-22,Company denies that warehouse workers urinate in bottles and says it offers industry-leading pay,"Amazon,E-commerce,Internet,Technology,Protest,Trade unions,UK news,Business,Health,Society,Amazon,E-commerce,Internet,Technology,Protest,Trade unions,UK news,Business,Health,Society",Union stages final protest over 'horrific' Amazon work practices | Technology | The Guardian,http://www.theguardian.com/technology/2019/jul/22/union-stages-final-protest-over-horrific-amazon-work-practices
2019-07-22,Chinese tech firm’s equipment will continue to be used in UK’s 5G mobile networks for now,"Huawei,Technology,Business,China,UK news,Asia Pacific,Telecoms,5G,Mobile phones,Vodafone,BT,EE,Huawei,Technology,Business,China,UK news,Asia Pacific,Telecoms,5G,Mobile phones,Vodafone",Government delays decision on whether to restrict Huawei | Technology | The Guardian,http://www.theguardian.com/technology/2019/jul/22/government-delays-decision-on-whether-to-restrict-huawei-5g
2019-07-22,Tech firm settles class-action lawsuit but denies it is unfair to older applicants,"Google,Alphabet,Technology,Employment law,Law,US news,Inequality,Google,Alphabet,Technology,Employment law,Law,US news,Inequality",Google pays $11m to jobseekers who alleged age discrimination | Technology | The Guardian,http://www.theguardian.com/technology/2019/jul/22/google-pays-11m-to-jobseekers-who-alleged-age-discrimination
2019-06-21,"From Toy Story 4 to Glastonbury, here’s our pick of the best films, concerts, exhibitions, theatre and dance over the next seven days","Film,Music,Pop and rock,Classical music,Exhibitions,Art and design,Theatre,Stage,Dance,Culture,Film,Music,Pop and rock,Classical music,Exhibitions,Art and design,Theatre,Stage,Dance,Culture",What to see this week in the UK | Culture | The Guardian,http://www.theguardian.com/culture/2019/jun/21/what-to-see-this-week-in-the-uk
2019-07-22,Chinese firm was blacklisted by Donald Trump over national security concerns,"Huawei,Technology,US foreign policy,North Korea,Washington Post,Asia Pacific,US news,World news,China,Telecoms,Telecommunications industry,Huawei,Technology,US foreign policy,North Korea,Washington Post,Asia Pacific,US news,World news,China,Telecoms",Huawei helped North Korea build wireless network – US reports | Technology | The Guardian,http://www.theguardian.com/technology/2019/jul/22/huawei-helped-north-korea-build-wireless-network-us-reports
2019-06-22,Protesters calling for better coverage of the climate crisis block avenue between Port Authority and Times building in Manhattan,"Climate change,Activism,US news,Environment,World news,New York Times,US press and publishing,Media,Newspapers,Climate change,Activism,US news,Environment,World news,New York Times,US press and publishing,Media,Newspapers",Arrests at protest over New York Times' 'unacceptable' climate coverage | Environment | The Guardian,http://www.theguardian.com/environment/2019/jun/22/new-york-times-protest-climate-crisis-coverage
2019-06-21,Authors of major report accuse institution of hiding from issue of looted colonial-era objects,"British Museum,Culture,France,Colonialism,Museums,Africa,Europe,World news,Benin,British Museum,Culture,France,Colonialism,Museums,Africa,Europe,World news,Benin",British Museum 'has head in sand' over return of artefacts | Culture | The Guardian,http://www.theguardian.com/culture/2019/jun/21/british-museum-head-in-sand-return-artefacts-colonial
2019-07-22,It was believed that the Awá tribe no longer existed but new footage shows they still remain in the territory,"Amazon rainforest,Brazil,Indigenous peoples,Amazon rainforest,Brazil,Indigenous peoples",Footage of uncontacted tribesman in the Amazon rainforest – video | Environment | The Guardian,http://www.theguardian.com/environment/video/2019/jul/22/footage-of-uncontacted-tribesman-in-the-amazon-rainforest-video
2019-07-22,"Plaque marking Okjökull, the first glacier lost to climate crisis, to be unveiled in August","Glaciers,Climate change,Iceland,Greenhouse gas emissions,Environment,Polar regions,Europe,World news,Glaciers,Climate change,Iceland,Greenhouse gas emissions,Environment,Polar regions,Europe,World news",Icelandic memorial warns future: ‘Only you know if we saved glaciers’ | Environment | The Guardian,http://www.theguardian.com/environment/2019/jul/22/memorial-to-mark-icelandic-glacier-lost-to-climate-crisis
2019-07-22,"Clip shows a bare-chested man with a spear, who is believed to belong to the Awá people, the world’s most threatened tribe","Amazon rainforest,Brazil,Indigenous peoples,Americas,Deforestation,Environment,World news,Conservation,Trees and forests,Amazon rainforest,Brazil,Indigenous peoples,Americas,Deforestation,Environment,World news,Conservation,Trees and forests",Video of uncontacted Amazon tribe highlights threat from illegal loggers | Environment | The Guardian,http://www.theguardian.com/environment/2019/jul/22/uncontacted-tribe-video-amazon-rainforest-awa-people
2019-07-22,Fears grow that figure could compound into hundreds of thousands of tonnes if the company collapses,"Recycling,Victoria,Waste,Environment,Australia news,Ethical and green living,Recycling,Victoria,Waste,Environment,Australia news,Ethical and green living","20,000 tonnes of recycling dumped in Victorian landfill during SKM ban | Environment | The Guardian",http://www.theguardian.com/environment/2019/jul/23/20000-tonnes-of-recycling-dumped-in-victorian-landfill-during-skm-ban
2019-05-22,Fungus is half a billion years older than previous record holder found in Wisconsin,"Biology,Canada,Archaeology,Science,Arctic,Biology,Canada,Archaeology,Science,Arctic",Canadian Arctic fossils are oldest known fungus on Earth | Science | The Guardian,http://www.theguardian.com/science/2019/may/22/canadian-arctic-fossils-are-oldest-known-fungus-on-earth
2019-07-22,Hugo Clément surprised at his treatment but thinks his arrest will draw Europe’s attention to the Queensland coalmine,"Carmichael coalmine,Adani Group,Queensland,Australian media,Australia news,Environment,France,Carmichael coalmine,Adani Group,Queensland,Australian media,Australia news,Environment,France","Adani protest: French journalists' charges should be dropped, media union says | Environment | The Guardian",http://www.theguardian.com/environment/2019/jul/23/adani-protest-french-journalists-charges-should-be-dropped-media-union-says
2019-07-22,Journalists charged with trespassing after filming Frontline Action on Coal activists include Hugo Clément,"Carmichael coalmine,Adani Group,Queensland,Australia news,Coal,Energy,Fossil fuels,Environment,Protest,Media,Activism,Mining,Carmichael coalmine,Adani Group,Queensland,Australia news,Coal,Energy,Fossil fuels,Environment,Protest,Media",Adani protest: French journalists arrested while filming anti-coal activities | Environment | The Guardian,http://www.theguardian.com/business/2019/jul/22/adani-protest-french-journalists-arrested-while-filming-anti-coal-activities
2019-07-22,"Ynyslas, Ceredigion: The seaward face of the sand dunes, as mobile as the beach, had changed considerably since my last visit","Coastlines,Walking,Summer,Wales,Environment,UK news,Wildlife,Life and style,Rural affairs,Coastlines,Walking,Summer,Wales,Environment,UK news,Wildlife,Life and style,Rural affairs",Country diary: the dynamism of the dunes | Environment | The Guardian,http://www.theguardian.com/environment/2019/jul/22/country-diary-the-dynamism-of-the-dunes
2019-05-22,Birds brooding three eggs due to hatch in June are part of a rewilding project,"Birds,Wildlife,Environment,Conservation,UK news,Birds,Wildlife,Environment,Conservation,UK news",White stork pair could become first to breed in wild in UK for centuries | Environment | The Guardian,http://www.theguardian.com/environment/2019/may/22/white-storks-could-become-first-to-breed-in-wild-in-uk-for-centuries
2019-05-22,"East Dartmoor, Devon: Ten feet up, an oval of jet black is pinned to the bark like a brooch","Insects,Trees and forests,Environment,Wildlife,Rural affairs,Devon,Invertebrates,UK news,Insects,Trees and forests,Environment,Wildlife,Rural affairs,Devon,Invertebrates,UK news",Country diary: best look up if you want to see a blue ground beetle | Environment | The Guardian,http://www.theguardian.com/environment/2019/may/22/country-diary-best-look-up-if-you-want-to-see-a-blue-ground-beetle-east-dartmoor-devon
2019-05-22,Government confirms ban on sale and use of items from April next year,"Plastics,Environment,UK news,Politics,Michael Gove,Pollution,Plastics,Environment,UK news,Politics,Michael Gove,Pollution","Plastic straws, cotton buds and drink stirrers to be banned in England | Environment | The Guardian",http://www.theguardian.com/environment/2019/may/22/england-plastic-straws-ban
2019-05-22,"Letters: Dr Robin Russell-Jones and Geraint Davies MP on the harmful effects of diesel exhaust, and Christine Benning on why we need a cheap electric car for all, not Tesla’s Model 3","Air pollution,Pollution,Tesla,Health,Mental health,Environment,Technology,Society,Air pollution,Pollution,Tesla,Health,Mental health,Environment,Technology,Society","Air pollution, ill health and the need for a 21st-century Model T Ford | Letters | Environment | The Guardian",http://www.theguardian.com/environment/2019/may/22/air-pollution-ill-health-and-the-need-for-a-21st-century-model-t-ford
2019-05-22,Analysis in north-west England linked to evidence of UK’s vulnerability to climate crisis,"Flooding,Natural disasters and extreme weather,Climate change,Environment,Storm Desmond,UK news,Flooding,Natural disasters and extreme weather,Climate change,Environment,Storm Desmond,UK news",Floods in 2009 and 2015 were worst in Cumbria for centuries – study | Environment | The Guardian,http://www.theguardian.com/environment/2019/may/22/floods-in-2009-and-2015-were-worst-in-cumbria-for-centuries-study
2019-06-22,"Dunwich, Suffolk: We’re buffeted past anglers huddled in tents, backed to the wind","Birds,Environment,Wildlife,UK weather,UK news,Rural affairs,Fishing,Animals,Marine life,Summer,Birds,Environment,Wildlife,UK weather,UK news,Rural affairs,Fishing,Animals,Marine life,Summer",Country diary: on the site of a drowned town | Environment | The Guardian,http://www.theguardian.com/environment/2019/jun/22/country-diary-on-the-site-of-a-drowned-town
2019-06-22,"The mayor of Okuma, home of the damaged nuclear power plant, has been in exile for eight years – here he writes about finally returning","Fukushima,Japan,Asia Pacific,World news,Nuclear power,Fukushima,Japan,Asia Pacific,World news,Nuclear power","Fukushima diary, part three: Restoring crops and a sense of pride | Environment | The Guardian",http://www.theguardian.com/environment/2019/jun/22/fukushima-diary-part-three-restoring-crops-and-a-sense-of-pride
2019-05-22,"Budj Bim network in Victoria maintained over 6,600 years faces final step in recognition process","Conservation,Indigenous Australians,Australia news,Unesco,Conservation and indigenous people,Environment,Conservation,Indigenous Australians,Australia news,Unesco,Conservation and indigenous people,Environment",Budj Bim Indigenous eel trap site on verge of world heritage listing | Environment | The Guardian,http://www.theguardian.com/environment/2019/may/23/budj-bim-indigenous-eel-trap-site-on-verge-of-world-heritage-listing
2019-05-22,"UK workers must move to nine-hour week if carbon levels do not change, says thinktank","Climate change,Environment,Greenhouse gas emissions,Work & careers,Work-life balance,UK news,World news,Europe,Climate change,Environment,Greenhouse gas emissions,Work & careers,Work-life balance,UK news,World news,Europe",Much shorter working weeks needed to tackle climate crisis – study | Environment | The Guardian,http://www.theguardian.com/environment/2019/may/22/working-fewer-hours-could-help-tackle-climate-crisis-study
2019-06-22,"Nation suffering disproportionately from climate emergency to phase in ban, believed to be world first, by December","Vanuatu,Asia Pacific,South Pacific,World news,Global development,Plastics,Climate change,Environment,Vanuatu,Asia Pacific,South Pacific,World news,Global development,Plastics,Climate change,Environment",Vanuatu to ban disposable nappies in plastics crackdown: 'We had no choice' | Environment | The Guardian,http://www.theguardian.com/environment/2019/jun/22/vanuatu-to-ban-disposable-nappies-in-plastics-crackdown-we-had-no-choice
2019-05-22,"Billions of euros spent on supporting climate-intensive meat and dairy farms, which have shown no drop in emissions since 2010","Farming,European Union,Environment,Europe,Climate change,Greenhouse gas emissions,World news,Farming,European Union,Environment,Europe,Climate change,Greenhouse gas emissions,World news","EU ignoring climate crisis with livestock farm subsidies, campaigners warn | Environment | The Guardian",http://www.theguardian.com/environment/2019/may/22/eu-ignoring-climate-crisis-with-livestock-farm-subsidies-campaigners-warn
2019-05-22,Conservative members of Congress called on climate change deniers at hearing on endangered species,"Climate science denial,Environment,Republicans,House of Representatives,US news,Climate science denial,Environment,Republicans,House of Representatives,US news",Republicans give platform to climate science deniers at hearing on biodiversity | Environment | The Guardian,http://www.theguardian.com/environment/2019/may/22/republicans-climate-science-deniers-house-congress
2019-06-21,The musician and artist has brought two artworks to New York and talks about her desire to bring empathy to our view of immigration,"Yoko Ono,Art,Art and design,Culture,Yoko Ono,Art,Art and design,Culture",'Protect the persecuted': behind Yoko Ono's impactful refugee art project | Culture | The Guardian,http://www.theguardian.com/culture/2019/jun/21/protect-the-persecuted-behind-yoko-onos-impactful-refugee-art-project
2019-06-21,Late-night hosts focused on the president’s newest falsehoods and untruths – including (again) lying about the size of his crowds,"Late-night TV roundup,Culture,Jimmy Kimmel,Stephen Colbert,Comedy,TV comedy,US television,Television,Television & radio,Late-night TV roundup,Culture,Jimmy Kimmel,Stephen Colbert,Comedy,TV comedy,US television,Television,Television & radio",Seth Meyers to Trump: 'You’re no Winston Churchill. You look like Hardy ate Laurel' | Culture | The Guardian,http://www.theguardian.com/culture/2019/jun/21/seth-meyers-trump-winston-churchill-late-night
2019-07-21,East Midlands town is unexpected winner in a search for the best places for affordability and quality of life. Its proud residents explain why they like it,"Communities,Housing,Social exclusion,Society,UK news,Communities,Housing,Social exclusion,Society,UK news",Market Harborough reveals the key to being ‘liveable’: homes we can afford | Society | The Guardian,http://www.theguardian.com/society/2019/jul/21/market-harborough-most-liveable-place-in-england--homes-we-can-afford
2019-05-21,"Vivid isn’t just about the city being awash with neon. Here are the Guardian’s picks for the best offerings from the festival of light, music and art","Vivid festival 2019,Festivals,Culture,Music,Film,Sydney,Australia news,The Cure,Pop and rock,Sydney Opera House,New South Wales,Vivid festival 2019,Festivals,Culture,Music,Film,Sydney,Australia news,The Cure,Pop and rock,Sydney Opera House","Vivid Sydney 2019: 10 things to see and do, from the Cure to Spike Lee | Culture | The Guardian",http://www.theguardian.com/culture/2019/may/21/vivid-sydney-2019-10-things-to-see-and-do-from-the-cure-to-spike-lee
2019-05-21,Late-night hosts discussed Trump’s tensions with Iran and what happened after ‘a Republican finally read the Mueller report’,"Late-night TV roundup,Culture,Stephen Colbert,Trevor Noah,Television & radio,US television,Television,TV comedy,Comedy,Donald Trump,Late-night TV roundup,Culture,Stephen Colbert,Trevor Noah,Television & radio,US television,Television,TV comedy,Comedy,Donald Trump",Stephen Colbert on Trump: 'An out-of-control toddler' | Culture | The Guardian,http://www.theguardian.com/culture/2019/may/21/stephen-colbert-trump-toddler-late-night-tv
2019-05-21,"Across America, this summer will bring with it a variety of genre-spanning live music events, featuring a range of diverse artists","Festivals,Culture,Music,Cardi B,Childish Gambino,Robyn,Foo Fighters,Robert Plant,Festivals,Culture,Music,Cardi B,Childish Gambino,Robyn,Foo Fighters,Robert Plant",From Billie Eilish to Hall & Oates: the best US summer festival lineups | Culture | The Guardian,http://www.theguardian.com/culture/2019/may/21/best-us-summer-festival-lineups-billie-eilish-hall-oates
2019-05-21,"Ahead of Refugee Week, Jillian Edelstein’s portraits celebrate the contribution of people from diverse refugee backgrounds","Culture,Photography,Exhibitions,Refugee Week,Zoe Wanamaker,David Miliband,Judith Kerr,Art and design,Refugees,Culture,Photography,Exhibitions,Refugee Week,Zoe Wanamaker,David Miliband,Judith Kerr,Art and design,Refugees",Prominent refugees and their contribution to the UK – in pictures | Culture | The Guardian,http://www.theguardian.com/culture/gallery/2019/may/21/prominent-refugees-and-their-contribution-to-the-uk-in-pictures
2019-07-21,"More families turn to food parcels to make up for loss of free school meals, extra childcare costs and benefit payment delays","Food banks,Benefits,School meals,UK news,Children,Food banks,Benefits,School meals,UK news,Children",Food banks scramble to stop a million children going hungry over holidays | Society | The Guardian,http://www.theguardian.com/society/2019/jul/21/food-banks-scramble-stop-1-million-children-school-holidays
2019-07-21,Government accused of failing to address crisis after big rise in assaults on staff and inmates,"Prisons and probation,Youth justice,UK criminal justice,Law,Society,UK news,Prisons and probation,Youth justice,UK criminal justice,Law,Society,UK news",Surge in youth prison violence sparks call to close institutions | Society | The Guardian,http://www.theguardian.com/society/2019/jul/21/youth-prison-violence-crisis-staff-inmates
